id,sexo,data_nascimento,data_cadastro,cidade,sigla
52301,m,1993-07-30,2021-12-17T01:47:16,Mirassol,SP
81286,m,,2023-01-10T14:45:18,São Paulo,SP
97755,m,1998-07-14,2023-03-22T15:46:43,São Paulo,SP
70404,,1979-08-29,2022-11-12T19:58:22,São Paulo,SP
98885,m,2000-08-18,2023-03-24T15:47:33,São Paulo,SP
109369,m,2003-07-09,2023-04-10T21:29:41,São Paulo,SP
114070,m,1991-06-14,2023-04-16T20:38:45,São Paulo,SP
68475,m,1991-09-18,2022-11-02T12:46:21,Fortaleza,CE
95283,m,1987-12-02,2023-03-18T14:46:22,São Paulo,SP
67908,,1996-01-21,2022-10-23T13:16:50,Leme,SP
83476,m,1993-04-10,2023-02-07T20:32:57,São Paulo,SP
98303,m,1998-10-17,2023-03-23T14:35:23,São Paulo,SP
81246,,1987-05-29,2023-01-09T01:50:47,Manaus,AM
57760,m,1981-09-11,2022-04-01T17:00:49,Curitiba,PR
107391,m,2004-12-27,2023-04-07T12:02:54,São Paulo,SP
70011,,1998-05-05,2022-11-11T14:55:55,São Paulo,SP
105150,m,2002-09-22,2023-04-03T15:36:23,São Paulo,SP
56277,m,1976-02-27,2022-02-28T09:15:07,São Paulo,SP
110011,m,1988-06-20,2023-04-11T22:58:18,São Paulo,SP
45582,m,1991-01-05,2021-04-29T16:58:24,Foz do Iguaçu,PR
91982,m,1991-01-12,2023-03-12T16:59:12,São Paulo,SP
55837,m,1987-06-08,2022-02-18T20:51:49,Teresina,PI
59028,m,1994-01-05,2022-04-23T14:42:27,Colombo,PR
71840,,1996-04-30,2022-11-19T11:16:24,João Pessoa,PB
81111,m,1973-04-30,2023-01-05T21:58:32,São Paulo,SP
110426,m,2001-02-21,2023-04-12T22:11:02,São Paulo,SP
70789,,2004-02-14,2022-11-14T06:32:38,São João de Meriti,RJ
77795,,1978-03-18,2022-12-11T05:33:37,São João de Meriti,RJ
90695,m,1978-08-18,2023-03-09T15:53:13,São Paulo,SP
52964,m,2002-08-29,2021-12-24T18:40:57,Curitiba,PR
72201,,2001-05-05,2022-11-20T20:38:21,Garanhuns,PE
96350,m,1992-01-07,2023-03-20T11:45:45,São Paulo,SP
112405,m,2000-01-24,2023-04-15T15:32:53,São Paulo,SP
66827,,1989-06-09,2022-10-09T16:20:37,Campo Grande,MS
62304,,1994-10-31,2022-07-16T16:58:28,Florianópolis,SC
101840,m,1994-08-01,2023-03-28T21:43:42,São Paulo,SP
30609,m,1968-12-26,2020-01-18T15:00:19,São Paulo,SP
115598,m,2000-01-05,2023-04-18T08:30:07,São Paulo,SP
60996,,1995-01-24,2022-06-13T13:36:47,São Paulo,SP
74673,,1994-12-23,2022-12-03T10:42:44,São Paulo,SP
115335,m,1979-01-31,2023-04-17T21:26:18,São Paulo,SP
110316,m,1997-02-27,2023-04-12T18:51:46,São Paulo,SP
87578,m,2002-02-13,2023-03-01T22:12:45,São Paulo,SP
45185,m,1986-05-09,2021-03-21T15:56:14,Porto Alegre,RS
57036,m,2000-01-04,2022-03-16T00:10:14,São Paulo,SP
58800,m,1988-04-04,2022-04-20T10:40:54,Canoinhas,SC
86469,,1999-02-26,2023-02-25T13:44:36,São Paulo,SP
94347,m,1995-09-20,2023-03-16T19:11:33,São Paulo,SP
107943,m,2001-01-03,2023-04-08T11:18:14,São Paulo,SP
41117,m,1987-05-07,2020-08-31T12:10:59,Gaspar,SC
71240,,1994-06-21,2022-11-16T05:35:18,Natal,RN
77225,,2001-03-01,2022-12-09T14:03:09,Embu das Artes,SP
91318,m,1968-12-21,2023-03-11T12:34:48,São Paulo,SP
96645,m,2000-12-30,2023-03-20T19:34:03,São Paulo,SP
84707,m,1991-08-20,2023-02-14T21:29:33,São Paulo,SP
7984,m,1994-02-01,2018-10-07T15:22:03,São Paulo,SP
58441,m,1991-04-05,2022-04-14T13:19:50,São Paulo,SP
83217,m,2002-03-09,2023-02-05T20:15:43,São Paulo,SP
408,m,1997-04-23,2017-10-09T21:48:38,Santo André,SP
50162,m,1987-10-07,2021-11-11T12:47:10,Dumont,SP
104541,m,2000-02-26,2023-04-02T17:25:52,São Paulo,SP
102382,m,1992-09-29,2023-03-29T18:50:26,São Paulo,SP
102881,m,1960-06-11,2023-03-30T14:50:51,São Paulo,SP
79002,,2003-12-30,2022-12-14T14:24:19,São Paulo,SP
103057,m,1990-10-30,2023-03-30T19:22:39,São Paulo,SP
92223,m,2004-11-01,2023-03-13T04:04:33,São Paulo,SP
110728,m,2002-11-03,2023-04-13T12:06:20,São Paulo,SP
42819,m,1996-07-11,2020-11-26T19:09:15,Uberlândia,MG
60018,f,1993-11-15,2022-05-17T02:48:08,São Paulo,SP
105638,m,1999-03-27,2023-04-04T04:18:52,São Paulo,SP
107046,m,1980-04-23,2023-04-06T19:04:14,São Paulo,SP
102794,m,1999-09-07,2023-03-30T12:29:19,São Paulo,SP
100934,m,1995-11-25,2023-03-27T18:16:12,São Paulo,SP
107834,m,1998-06-15,2023-04-08T00:48:55,São Paulo,SP
50284,m,1999-01-10,2021-11-14T01:37:02,Curitiba,PR
100388,m,2004-09-14,2023-03-26T20:48:15,São Paulo,SP
58319,m,2001-05-23,2022-04-12T00:12:11,Belo Horizonte,MG
66866,m,1991-12-02,2022-10-10T12:47:50,São Paulo,SP
40011,m,1983-01-05,2020-07-10T13:46:37,São Paulo,SP
64658,m,2002-08-23,2022-09-06T07:20:13,São Paulo,SP
108650,m,2003-01-31,2023-04-09T17:18:52,São Paulo,SP
107384,m,1973-06-03,2023-04-07T11:41:39,São Paulo,SP
51012,m,1979-01-09,2021-11-28T19:16:42,Amadeu Amaral,SP
87361,m,1994-01-11,2023-03-01T16:11:26,São Paulo,SP
107875,m,2000-06-17,2023-04-08T03:42:45,Brasília,DF
93640,m,1999-03-12,2023-03-15T14:46:33,São Paulo,SP
67586,,1984-08-10,2022-10-19T19:39:52,São Paulo,SP
78040,,1995-06-23,2022-12-11T20:46:19,São Paulo,SP
65006,,1998-08-16,2022-09-10T03:33:39,Manaus,AM
114926,m,1971-01-31,2023-04-17T17:54:38,São Paulo,SP
64188,,1974-05-23,2022-08-24T13:59:50,Goiânia,GO
65996,,1988-09-25,2022-09-25T22:51:53,São Paulo,SP
72157,m,1991-05-08,2022-11-20T17:02:28,Anápolis,GO
51980,m,1989-09-09,2021-12-15T10:46:54,Rio de Janeiro,RJ
53049,m,1995-01-17,2021-12-26T14:21:21,Campinas,SP
41136,m,1983-06-03,2020-09-01T17:44:14,São Paulo,SP
67332,,1989-09-20,2022-10-16T01:51:16,São Paulo,SP
90603,m,1991-09-08,2023-03-09T12:23:47,São Paulo,SP
58313,m,2000-03-30,2022-04-11T21:21:12,Belo Horizonte,MG
76262,,1996-12-28,2022-12-07T11:11:01,Recife,PE
110981,m,2002-04-13,2023-04-13T14:53:22,São Paulo,SP
100305,m,1985-08-10,2023-03-26T19:05:27,São Paulo,SP
72209,,1994-06-23,2022-11-20T21:03:45,Aracaju,SE
78128,,1982-08-04,2022-12-12T03:04:53,São Paulo,SP
65929,,1989-04-14,2022-09-25T00:12:41,Rio de Janeiro,RJ
102305,m,1984-07-24,2023-03-29T16:38:35,São Paulo,SP
19765,f,1965-09-24,2019-07-27T16:08:42,São Paulo,SP
105926,m,1998-10-07,2023-04-04T18:26:40,São Paulo,SP
56566,m,1984-12-31,2022-03-06T21:02:20,São Bernardo do Campo,SP
5024,m,1992-10-21,2018-05-26T21:24:22,Curitiba,PR
88993,m,1982-10-04,2023-03-04T19:54:44,São Paulo,SP
113834,m,1989-12-22,2023-04-16T17:51:33,São Paulo,SP
22991,m,1981-04-15,2019-09-26T21:48:20,Taquaritinga,SP
100855,m,1999-10-14,2023-03-27T16:17:33,São Paulo,SP
11310,m,1990-02-08,2018-12-12T20:01:31,São Paulo,SP
11948,m,1999-07-16,2018-12-30T15:09:23,Guarulhos,SP
32997,m,1990-02-11,2020-02-28T10:40:40,Vitória,ES
103966,m,1997-08-11,2023-04-01T10:23:41,São Paulo,SP
23559,m,1994-09-18,2019-10-04T12:01:34,Santa Cruz Cabrália,BA
72103,,1992-04-16,2022-11-20T13:19:21,São Paulo,SP
69318,,1982-06-23,2022-11-08T14:31:11,São Paulo,SP
114922,m,1990-12-27,2023-04-17T17:52:59,São Paulo,SP
97224,m,1978-03-12,2023-03-21T17:40:09,São Paulo,SP
72518,,2000-08-09,2022-11-22T20:01:38,São Paulo,SP
96094,m,1982-12-14,2023-03-19T21:13:14,São Paulo,SP
75310,,1996-08-03,2022-12-04T20:10:20,São Paulo,SP
11159,m,1997-05-05,2018-12-09T17:26:29,Caraguatatuba,SP
94617,m,1983-02-25,2023-03-17T07:25:40,São Paulo,SP
9120,m,1978-11-16,2018-11-15T13:48:28,Campinas,SP
78478,,1971-03-14,2022-12-13T00:03:37,Ilhéus,BA
101197,m,1998-11-05,2023-03-28T00:16:25,São Paulo,SP
7621,m,1987-02-25,2018-09-19T02:43:52,Sumaré,SP
100104,m,2003-12-30,2023-03-26T14:17:22,São Paulo,SP
108596,m,1988-10-06,2023-04-09T15:25:45,São Paulo,SP
106421,m,2004-08-03,2023-04-05T15:45:40,São Paulo,SP
86799,m,1964-05-03,2023-02-27T18:14:04,São Paulo,SP
93015,m,1992-03-28,2023-03-14T13:17:11,São Paulo,SP
86968,m,1997-09-18,2023-02-28T16:30:42,São Paulo,SP
108760,m,2003-08-02,2023-04-09T20:35:53,São Paulo,SP
12,m,1972-02-16,2017-10-06T12:08:37,São Paulo,SP
97359,m,1998-06-09,2023-03-21T20:51:37,São Paulo,SP
107850,m,1994-03-04,2023-04-08T01:46:44,São Paulo,SP
103384,m,1996-06-10,2023-03-31T09:45:11,São Paulo,SP
114668,m,1987-12-01,2023-04-17T14:44:32,São Paulo,SP
95490,m,2001-06-10,2023-03-18T21:11:12,São Paulo,SP
74424,,1993-03-23,2022-12-02T07:07:57,Curitiba,PR
71690,,2000-08-30,2022-11-18T17:25:12,São Paulo,SP
111122,m,1997-02-16,2023-04-13T18:38:23,São Paulo,SP
57351,m,1971-03-20,2022-03-23T14:30:39,São Paulo,SP
75434,,1979-06-07,2022-12-05T03:26:57,Campo Grande,MS
113597,m,1996-12-18,2023-04-16T15:25:24,São Paulo,SP
80526,m,2003-05-03,2022-12-21T14:30:33,São Paulo,SP
106743,m,1999-07-23,2023-04-06T00:43:32,São Paulo,SP
49540,m,1998-05-06,2021-10-26T23:29:50,Barretos,SP
97416,m,1999-04-14,2023-03-21T22:09:29,São Paulo,SP
85300,m,1982-03-09,2023-02-18T17:58:51,São Paulo,SP
86156,m,1983-12-02,2023-02-23T13:58:05,São Paulo,SP
53794,m,2001-08-06,2022-01-08T16:35:46,Jacareí,SP
92270,m,1993-09-05,2023-03-13T09:41:16,São Paulo,SP
115,m,1979-02-16,2017-10-06T18:09:52,São Paulo,SP
94733,m,1992-08-14,2023-03-17T12:54:50,São Paulo,SP
26756,m,1998-09-04,2019-11-25T16:53:01,Goiânia,GO
101998,m,1997-09-06,2023-03-29T03:27:30,São Paulo,SP
101659,m,1997-11-30,2023-03-28T18:19:55,São Paulo,SP
111687,m,2002-02-09,2023-04-14T15:48:32,São Paulo,SP
75136,,2000-01-19,2022-12-04T13:06:34,São Paulo,SP
87425,m,1998-05-02,2023-03-01T17:56:26,São Paulo,SP
94773,m,1995-12-20,2023-03-17T14:25:20,São Paulo,SP
76973,,1984-10-20,2022-12-08T21:39:15,Jaboatão dos Guararapes,PE
91808,m,2001-04-11,2023-03-12T10:06:42,São Paulo,SP
179,m,1988-04-18,2017-10-06T21:56:35,São Paulo,SP
104471,m,1981-12-10,2023-04-02T15:54:11,São Paulo,SP
88448,m,2004-12-23,2023-03-03T00:58:33,São Paulo,SP
72672,,1996-06-15,2022-11-23T15:30:28,São Paulo,SP
74697,,2002-02-03,2022-12-03T11:44:50,São Paulo,SP
110642,m,1980-08-09,2023-04-13T10:40:06,São Paulo,SP
14548,m,1993-02-28,2019-03-15T14:45:38,São Paulo,SP
29788,m,1991-12-12,2020-01-07T20:26:10,Formiga,MG
99302,m,1998-03-29,2023-03-25T09:05:58,São Paulo,SP
95951,m,2000-02-02,2023-03-19T17:34:42,São Paulo,SP
108424,m,1989-02-18,2023-04-09T05:03:40,São Paulo,SP
109260,m,1999-12-22,2023-04-10T19:48:11,São Paulo,SP
76196,,2003-03-18,2022-12-07T02:57:13,Recife,PE
67198,,1995-06-09,2022-10-14T16:50:36,São Paulo,SP
68383,f,2000-07-12,2022-11-01T11:25:47,São Paulo,SP
75845,,1985-12-17,2022-12-06T10:19:09,São Paulo,SP
87428,m,1999-08-01,2023-03-01T18:01:28,São Paulo,SP
58638,m,2002-05-09,2022-04-18T00:45:49,Salvador,BA
77986,,2002-10-09,2022-12-11T17:27:33,São Paulo,SP
70529,,1997-01-03,2022-11-13T10:14:08,São Paulo,SP
93827,m,1999-09-23,2023-03-15T20:18:11,São Paulo,SP
71442,,1993-11-30,2022-11-17T10:53:31,Altamira,PA
73291,m,1996-06-04,2022-11-26T11:04:58,São Paulo,SP
111242,m,1999-04-03,2023-04-14T09:20:29,São Paulo,SP
116130,m,1994-12-06,2023-04-18T20:40:36,São Paulo,SP
67430,,2000-10-12,2022-10-17T18:10:53,São Paulo,SP
29663,m,1994-09-19,2020-01-05T18:58:35,Cláudio,MG
95860,m,2003-09-18,2023-03-19T14:55:22,São Paulo,SP
52276,m,1995-11-20,2021-12-16T22:25:20,Curitiba,PR
37713,m,1996-05-15,2020-05-23T20:07:25,Ribeirão Preto,SP
55417,m,2002-09-23,2022-02-07T17:21:49,São Carlos,SP
93169,m,1978-06-20,2023-03-14T17:42:30,São Paulo,SP
74466,,1998-06-14,2022-12-02T13:36:38,São Paulo,SP
79168,,1998-04-15,2022-12-14T22:04:41,São Paulo,SP
83775,m,1999-11-25,2023-02-09T19:13:17,São Paulo,SP
89974,m,1997-04-15,2023-03-07T14:05:51,São Paulo,SP
62409,m,1969-02-28,2022-07-19T19:36:31,Santo André,SP
111211,m,1993-10-03,2023-04-14T08:22:57,São Paulo,SP
73935,m,1991-08-15,2022-11-30T15:11:23,São Paulo,SP
45013,m,2000-01-06,2021-03-09T09:46:15,São Paulo,SP
83674,m,1979-05-07,2023-02-09T10:03:31,São Paulo,SP
104728,m,1993-10-11,2023-04-02T21:08:38,São Paulo,SP
70597,,1990-02-22,2022-11-13T14:18:21,Jundiaí,SP
69430,,1995-11-09,2022-11-08T21:54:28,Manhuaçu,MG
84842,m,1988-07-10,2023-02-15T21:16:42,São Paulo,SP
106923,m,1998-10-23,2023-04-06T13:07:22,São Paulo,SP
105291,m,1978-03-16,2023-04-03T19:05:32,São Paulo,SP
53058,m,2003-07-26,2021-12-26T15:53:24,Novo Cruzeiro,MG
112788,m,1987-09-22,2023-04-15T21:38:53,São Paulo,SP
105367,m,2002-11-14,2023-04-03T20:38:38,São Paulo,SP
67894,,1998-12-30,2022-10-23T10:40:03,São Paulo,SP
9358,m,1975-04-26,2018-11-16T19:39:39,São Paulo,SP
48444,m,1986-12-04,2021-09-22T22:53:20,Pirapitingui,SP
67990,,1997-02-12,2022-10-24T19:03:22,São Paulo,SP
57845,m,1979-03-11,2022-04-02T18:35:23,São Paulo,SP
77204,,1979-05-20,2022-12-09T12:39:11,São Paulo,SP
98512,m,1990-11-21,2023-03-23T20:44:06,São Paulo,SP
88419,m,2003-02-15,2023-03-03T00:22:16,São Paulo,SP
14307,m,1995-07-28,2019-03-07T21:02:00,Curitiba,PR
92657,m,1985-01-16,2023-03-13T21:35:21,São Paulo,SP
92557,m,1997-10-01,2023-03-13T19:04:36,São Paulo,SP
52986,m,1993-05-31,2021-12-25T18:24:01,Ipatinga,MG
74181,m,1992-03-27,2022-12-01T15:03:33,Várzea Grande,MT
97742,m,1998-05-16,2023-03-22T15:15:14,São Paulo,SP
35256,m,1986-06-30,2020-04-17T16:09:10,São Gabriel da Palha,ES
54714,m,1977-03-23,2022-01-23T12:18:24,Nova Mutum,MT
83821,m,1994-06-18,2023-02-09T21:52:16,São Paulo,SP
17257,m,1997-09-26,2019-06-11T15:43:27,Curitiba,PR
73486,,1998-02-22,2022-11-27T10:33:28,São Paulo,SP
111022,m,1995-07-16,2023-04-13T15:59:52,São Paulo,SP
71347,m,1996-10-21,2022-11-16T16:29:56,São Paulo,SP
75266,,1980-07-20,2022-12-04T18:39:58,São Paulo,SP
79149,,1980-11-14,2022-12-14T21:00:21,São Paulo,SP
87623,m,2003-09-07,2023-03-01T23:33:44,São Paulo,SP
107520,m,1996-07-13,2023-04-07T16:00:12,São Paulo,SP
106138,m,1995-07-20,2023-04-05T00:02:16,São Paulo,SP
60237,m,1995-11-08,2022-05-23T00:04:27,São Paulo,SP
116484,m,2002-11-05,2023-04-19T10:18:22,São Paulo,SP
86240,m,1986-03-21,2023-02-23T20:55:42,São Paulo,SP
18380,m,1990-08-03,2019-07-13T18:42:17,São Paulo,SP
88413,m,1970-09-19,2023-03-03T00:10:21,São Paulo,SP
29890,m,1993-05-22,2020-01-08T17:19:23,Maringá,PR
40324,f,1947-12-21,2020-07-20T18:11:49,Piracaia,SP
33931,m,1984-10-21,2020-03-17T19:04:29,São Paulo,SP
57172,f,1996-12-30,2022-03-18T23:51:00,São Paulo,SP
16895,m,1982-03-29,2019-06-01T20:58:26,Barreiro,MG
71212,,1997-07-01,2022-11-15T22:52:29,Guarulhos,SP
83680,m,1987-11-08,2023-02-09T10:50:48,São Paulo,SP
7246,m,1992-04-10,2018-09-02T17:54:35,Poá,SP
68761,,1986-01-29,2022-11-04T19:13:35,São Paulo,SP
102431,m,1978-08-15,2023-03-29T19:52:13,São Paulo,SP
109252,m,2003-08-12,2023-04-10T19:36:23,São Paulo,SP
23707,m,1985-02-14,2019-10-06T02:27:34,Barueri,SP
2988,m,1965-04-01,2018-01-17T23:23:48,São Paulo,SP
89505,m,2000-10-12,2023-03-06T02:26:51,São Paulo,SP
56930,f,1991-12-13,2022-03-13T17:11:33,Curitiba,PR
114684,m,1987-07-25,2023-04-17T14:56:21,São Paulo,SP
96084,m,2000-02-20,2023-03-19T21:05:45,São Paulo,SP
92119,m,1997-11-23,2023-03-12T22:24:36,São Paulo,SP
112016,m,1985-01-18,2023-04-15T09:29:14,São Paulo,SP
86081,m,1983-10-18,2023-02-22T22:29:37,São Paulo,SP
55966,f,1991-05-02,2022-02-21T00:52:36,São Paulo,SP
97505,m,2004-10-08,2023-03-22T01:40:00,São Paulo,SP
99060,m,1966-02-02,2023-03-24T21:41:00,São Paulo,SP
58388,m,1994-01-31,2022-04-13T13:40:36,Poá,SP
109798,m,1995-04-26,2023-04-11T18:18:11,São Paulo,SP
71103,,1997-04-04,2022-11-15T12:56:50,São Paulo,SP
93556,m,1999-06-08,2023-03-15T11:45:54,São Paulo,SP
98058,m,1968-01-27,2023-03-23T01:02:44,São Paulo,SP
53213,m,1990-06-02,2021-12-28T11:27:51,Presidente Prudente,SP
109087,m,2002-06-09,2023-04-10T14:36:56,São Paulo,SP
88940,m,2003-09-05,2023-03-04T18:33:48,São Paulo,SP
38335,,1988-09-30,2020-06-04T01:17:35,Cruz Alta,RS
90625,m,1999-03-24,2023-03-09T13:19:30,São Paulo,SP
82614,,2004-07-15,2023-01-31T16:04:14,Curitiba,PR
90162,m,1991-12-11,2023-03-08T02:38:04,São Paulo,SP
78386,,2001-01-30,2022-12-12T19:51:25,Canoas,RS
68607,,1998-12-30,2022-11-03T15:18:10,São Paulo,SP
70550,,2001-01-19,2022-11-13T11:34:48,Serra,ES
1178,m,,2017-10-26T20:56:18,São Paulo,SP
99137,m,1999-02-08,2023-03-24T23:06:19,São Paulo,SP
115098,m,1998-08-22,2023-04-17T19:31:23,São Paulo,SP
70442,,1992-01-17,2022-11-12T21:52:38,São Paulo,SP
77241,,1989-06-16,2022-12-09T15:24:47,São Paulo,SP
110331,m,1997-11-27,2023-04-12T20:38:05,São Paulo,SP
94715,m,2003-03-24,2023-03-17T12:27:12,São Paulo,SP
20508,m,1995-08-23,2019-08-07T15:56:40,São Paulo,SP
47703,m,1990-05-18,2021-08-31T18:15:31,Curitiba,PR
52845,m,1996-12-16,2021-12-23T13:38:15,Monte Mor,SP
107855,m,1967-01-01,2023-04-08T02:02:12,São Paulo,SP
104718,m,1988-02-19,2023-04-02T20:56:04,São Paulo,SP
56298,f,1986-08-11,2022-02-28T17:38:39,São Paulo,SP
95315,m,2000-08-07,2023-03-18T16:02:36,São Paulo,SP
115226,m,1988-02-04,2023-04-17T20:35:38,São Paulo,SP
113659,m,1988-01-24,2023-04-16T15:58:45,São Paulo,SP
87145,m,1992-07-11,2023-02-28T23:23:02,São Paulo,SP
71964,,1998-09-24,2022-11-19T20:53:00,São Paulo,SP
109505,m,1989-01-19,2023-04-11T01:25:40,São Paulo,SP
100911,m,2001-10-21,2023-03-27T17:48:02,São Paulo,SP
114520,m,1985-10-31,2023-04-17T13:07:37,São Paulo,SP
108488,m,1980-09-03,2023-04-09T11:46:40,São Paulo,SP
103607,m,2000-02-27,2023-03-31T17:50:11,São Paulo,SP
108057,m,2003-07-10,2023-04-08T15:00:27,São Paulo,SP
16234,m,1980-12-06,2019-05-08T19:55:52,São Paulo,SP
100019,m,1988-02-11,2023-03-26T11:56:39,São Paulo,SP
63441,m,1988-10-22,2022-08-07T12:04:40,São Paulo,SP
26031,m,1997-08-14,2019-11-12T22:15:44,São Paulo,SP
60096,m,1993-07-16,2022-05-18T18:08:37,São Paulo,SP
50135,m,1993-02-18,2021-11-10T18:03:32,Água Azul,PR
76317,,2002-08-13,2022-12-07T13:41:05,São Paulo,SP
57287,m,1995-01-11,2022-03-21T19:35:47,Taubaté,SP
52753,f,1997-03-02,2021-12-22T14:09:54,Santa Inês,MA
87973,m,2001-12-06,2023-03-02T16:49:31,São Paulo,SP
40919,m,1980-11-20,2020-08-16T14:59:11,São Paulo,SP
114760,m,2004-05-06,2023-04-17T16:03:34,São Paulo,SP
96467,m,2004-02-29,2023-03-20T14:50:41,São Paulo,SP
96340,m,2001-12-07,2023-03-20T11:26:03,São Paulo,SP
88548,m,1963-04-26,2023-03-03T08:17:50,São Paulo,SP
104785,m,2000-07-12,2023-04-02T22:00:57,São Paulo,SP
54225,m,1979-04-08,2022-01-15T21:32:56,São Paulo,SP
99820,m,1995-06-09,2023-03-26T00:13:22,São Paulo,SP
74373,,2000-01-19,2022-12-02T00:09:59,Maceió,AL
53497,m,1990-11-15,2022-01-03T10:30:03,São Paulo,SP
80488,,1992-09-19,2022-12-21T01:41:04,São Vicente,SP
92162,m,1980-09-25,2023-03-13T00:17:29,São Paulo,SP
100888,m,1969-03-02,2023-03-27T17:03:40,São Paulo,SP
88544,m,1988-03-22,2023-03-03T07:49:58,São Paulo,SP
98260,m,2001-11-03,2023-03-23T13:21:42,São Paulo,SP
111991,m,1989-09-02,2023-04-15T08:36:40,São Paulo,SP
89517,m,2002-05-22,2023-03-06T02:59:43,São Paulo,SP
89096,m,2004-03-21,2023-03-04T23:37:45,São Paulo,SP
115030,m,1977-09-14,2023-04-17T18:51:29,São Paulo,SP
48726,,1975-08-01,2021-10-01T21:16:13,Curitiba,PR
87703,m,1951-11-15,2023-03-02T02:06:08,São Paulo,SP
71544,,1997-07-11,2022-11-17T22:04:16,Rio de Janeiro,RJ
34720,f,1954-12-04,2020-04-01T13:06:29,Porto Alegre,RS
57459,m,1993-03-15,2022-03-26T09:51:37,São Paulo,SP
114336,m,1985-09-24,2023-04-17T10:06:30,São Paulo,SP
72244,,2000-03-16,2022-11-21T04:16:29,São Paulo,SP
91838,m,1995-02-03,2023-03-12T11:46:42,São Paulo,SP
84972,m,1997-04-23,2023-02-16T18:51:09,São Paulo,SP
99027,m,1999-06-09,2023-03-24T20:49:00,São Paulo,SP
88992,m,1991-03-13,2023-03-04T19:52:06,São Paulo,SP
104901,m,2001-09-12,2023-04-03T01:04:54,São Paulo,SP
108997,m,1978-06-21,2023-04-10T11:27:10,São Paulo,SP
55896,m,1987-08-02,2022-02-19T20:08:42,Sossego,RJ
107560,m,1954-02-05,2023-04-07T16:59:22,São Paulo,SP
73044,,2004-08-22,2022-11-25T01:17:53,Ibitinga,SP
114632,m,1984-04-25,2023-04-17T14:22:22,São Paulo,SP
62136,m,1993-11-09,2022-07-12T23:04:16,São Paulo,SP
16066,m,1982-11-23,2019-05-03T19:46:21,São Paulo,SP
7988,m,1973-10-10,2018-10-07T15:36:30,São Paulo,SP
74727,,2002-05-16,2022-12-03T13:03:32,Caldas Novas,GO
111803,m,1989-11-24,2023-04-14T19:25:02,São Paulo,SP
48427,m,1984-01-04,2021-09-22T16:10:23,Londrina,PR
96256,m,2004-03-02,2023-03-20T07:13:18,São Paulo,SP
48785,m,1990-03-05,2021-10-03T03:46:19,São Paulo,SP
77565,,1978-11-21,2022-12-10T16:43:18,Maringá,PR
33575,m,1984-10-14,2020-03-09T21:00:29,São Paulo,SP
4980,m,1976-06-14,2018-05-24T19:46:51,Curitiba,PR
90022,m,1977-03-30,2023-03-07T15:30:08,São Paulo,SP
52279,f,1958-03-12,2021-12-16T22:41:15,São Paulo,SP
12560,m,1986-09-05,2019-01-13T21:32:23,São Paulo,SP
5400,m,1982-11-12,2018-06-12T15:43:59,Curitiba,PR
101773,m,2004-02-18,2023-03-28T20:22:23,São Paulo,SP
101003,m,1995-01-03,2023-03-27T19:30:40,São Paulo,SP
16423,m,1991-12-19,2019-05-15T19:17:49,Joinville,SC
68615,m,1979-02-13,2022-11-03T16:07:02,São Paulo,SP
110945,m,1993-03-10,2023-04-13T14:24:19,São Paulo,SP
52654,m,1997-09-03,2021-12-21T21:01:03,Fortaleza,CE
3517,m,1982-06-08,2018-03-04T20:37:41,São Paulo,SP
113876,m,1985-02-21,2023-04-16T18:23:32,São Paulo,SP
68329,,1992-01-13,2022-10-30T23:04:32,São Luís,MA
88467,m,2000-06-03,2023-03-03T01:31:25,São Paulo,SP
48629,m,1968-01-09,2021-09-28T15:03:53,São Paulo,SP
93545,m,1997-12-17,2023-03-15T11:21:48,São Paulo,SP
59461,f,1995-02-24,2022-05-02T23:27:24,Contagem,MG
99218,m,1970-06-22,2023-03-25T01:17:11,São Paulo,SP
98791,m,1989-04-29,2023-03-24T12:19:15,São Paulo,SP
39157,m,1991-09-11,2020-06-26T20:31:05,Belo Horizonte,MG
100445,m,1981-01-26,2023-03-26T21:47:05,São Paulo,SP
55886,m,1989-09-18,2022-02-19T18:23:31,Catanduva,SP
92492,m,1989-01-13,2023-03-13T17:30:13,São Paulo,SP
51720,m,1988-07-25,2021-12-11T13:42:08,Santa Maria,RS
90997,m,2003-03-28,2023-03-10T12:59:48,São Paulo,SP
96380,m,2002-10-15,2023-03-20T12:35:32,São Paulo,SP
100641,m,1998-04-17,2023-03-27T09:49:33,São Paulo,SP
110495,m,2003-10-02,2023-04-12T22:57:09,São Paulo,SP
70413,,1997-03-03,2022-11-12T20:26:16,São Paulo,SP
96853,m,1974-06-23,2023-03-21T00:57:52,São Paulo,SP
67166,,1955-09-11,2022-10-14T02:01:32,São Paulo,SP
104792,m,1990-10-05,2023-04-02T22:06:47,São Paulo,SP
29877,m,1996-04-21,2020-01-08T14:56:19,São Paulo,SP
100237,m,1982-12-06,2023-03-26T17:39:42,São Paulo,SP
95301,m,1997-01-21,2023-03-18T15:34:11,São Paulo,SP
90282,m,1998-09-22,2023-03-08T12:08:18,São Paulo,SP
115381,m,2002-09-01,2023-04-17T21:43:56,São Paulo,SP
42626,m,1991-01-05,2020-11-17T17:51:33,São Paulo,SP
55956,m,1995-04-06,2022-02-20T22:27:59,São Bernardo do Campo,SP
116050,m,1986-10-22,2023-04-18T19:40:09,São Paulo,SP
30007,m,1989-10-30,2020-01-09T22:12:50,Joinville,SC
